Produksi_kWh,Kesusutan_kWh,Persentase_,Terjual_kWh,Pelanggan,Tahun,YearMonth,Bulan,Efficiency_,Energy_Loss_kWh,Customer_Growth_Rate
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-07,7,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-08,8,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-09,9,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-10,10,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-11,11,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-12,12,87.51078402291772,12388373.745903805,0.0
131632564.0,14993772.0,11.39,116559812.0,378008.0,2016,2016-01,1,88.54937445418142,15072752.0,27.13374384656193
126853260.0,12498404.0,9.85,114278744.0,380393.0,2016,2016-02,2,90.08735289893221,12574516.0,0.6309390277454474
135502180.0,11969762.0,8.83,123451117.0,383264.0,2016,2016-03,3,91.106369653979,12051063.0,0.7547457497903531
130928841.0,12012179.0,9.17,118838105.0,385772.0,2016,2016-04,4,90.7654143215092,12090736.0,0.6543792268514759
135821476.0,12636900.0,9.3,123103083.0,387772.0,2016,2016-05,5,90.63594847106506,12718393.0,0.5184409443920179
124876042.0,9088535.0,7.28,115715582.0,389796.0,2016,2016-06,6,92.66435750742325,9160460.0,0.521956201066609
125229739.0,11030370.0,8.81,114124231.0,390752.0,2016,2016-07,7,91.13189240137281,11105508.0,0.2452564931400003
126439464.0,8503966.0,6.73,117859634.0,392798.0,2016,2016-08,8,93.21427841547953,8579830.0,0.5236057652935777
122753936.0,9733827.0,7.93,112946457.0,394366.0,2016,2016-09,9,92.01045659342442,9807479.0,0.3991873685711189
127268939.0,11243098.0,8.83,115949480.0,396092.0,2016,2016-10,10,91.10587462350102,11319459.0,0.43766450454654215
124656105.0,10775257.0,8.64,113806054.0,397639.0,2016,2016-11,11,91.29601313950889,10850051.0,0.390565828140943
123944220.0,8857450.0,7.15,115012403.0,398901.0,2016,2016-12,12,92.79368009254486,8931817.0,0.31737329587893104
94638373.0,8011363.0,8.47,86627010.0,295761.0,2018,2018-01,1,91.53476254288522,8011363.0,-25.85603946843954
85918691.0,4879820.0,5.68,81038871.0,296871.0,2018,2018-02,2,94.32042091982058,4879820.0,0.375303031839902
97236856.0,7258820.0,7.47,89978036.0,297948.0,2018,2018-03,3,92.53490877985607,7258820.0,0.36278383540324644
93828573.0,6164102.0,6.57,87664471.0,298954.0,2018,2018-04,4,93.43046387372853,6164102.0,0.33764281015478126
99055749.0,8101708.0,8.18,90954041.0,300119.0,2018,2018-05,5,91.82106229896864,8101708.0,0.3896920596479836
92521921.0,5750269.0,6.22,86771652.0,300822.0,2018,2018-06,6,93.78496583528567,5750269.0,0.23424041796753503
97629727.0,7190761.0,7.37,90438966.0,302089.0,2018,2018-07,7,92.63466034274582,7190761.0,0.4211793020457266
99343250.0,7584380.0,7.63,91758870.0,303224.0,2018,2018-08,8,92.36548029181651,7584380.0,0.3757170899966633
98643193.0,6402711.0,6.49,92240482.0,304232.0,2018,2018-09,9,93.50922166519894,6402711.0,0.3324275123341103
102103475.0,7979837.0,7.82,94123638.0,305339.0,2018,2018-10,10,92.18455885071492,7979837.0,0.36386704883115684
